,index,seconds,minutes,dateTime,ser_vol,ser_cur,ser_pow,cli_vol,cli_cur,cli_pow,newIndex,cli_temp
1109,1816,1816.301,30.2716833333,20220503 10:00:59,5,0.44,2.2,5,0.89,4.45,44,54.25
1110,1817,1817.302,30.2883666667,20220503 10:01:00,5,0.4,2.0,5,0.67,3.35,45,54.5
1111,1818,1818.301,30.3050166667,20220503 10:01:01,5,0.41,2.05,5,0.65,3.25,46,55.25
1112,1819,1819.301,30.3216833333,20220503 10:01:02,5,0.4,2.0,5,0.67,3.35,47,55.0
1113,1820,1820.301,30.33835,20220503 10:01:03,5,0.41,2.05,5,0.74,3.7,48,55.25
1114,1821,1821.301,30.3550166667,20220503 10:01:04,5,0.4,2.0,5,0.76,3.8,49,55.25
1115,1822,1822.302,30.3717,20220503 10:01:05,5,0.41,2.05,5,0.5,2.5,50,55.25
1116,1823,1823.301,30.38835,20220503 10:01:06,5,0.4,2.0,5,0.49,2.45,51,55.75
1117,1824,1824.301,30.4050166667,20220503 10:01:07,5,0.4,2.0,5,0.76,3.8,52,55.0
1118,1825,1825.301,30.4216833333,20220503 10:01:08,5,0.4,2.0,5,0.82,4.1,53,55.0
1119,1826,1826.302,30.4383666667,20220503 10:01:09,5,0.4,2.0,5,0.72,3.6,54,54.5
1120,1827,1827.302,30.4550333333,20220503 10:01:10,5,0.49,2.45,5,0.7,3.5,55,55.0
1121,1828,1828.301,30.4716833333,20220503 10:01:11,5,0.41,2.05,5,0.5,2.5,56,55.5
1122,446,446.206,7.4367666667,20220503 10:36:42,5,0.41,2.05,5,0.7,3.5,0,48.25
1123,447,447.203,7.4533833333,20220503 10:36:43,5,0.49,2.45,5,0.56,2.8,1,48.25
1124,448,448.207,7.4701166667,20220503 10:36:44,5,0.49,2.45,5,0.51,2.55,2,48.75
1125,449,449.204,7.4867333333,20220503 10:36:45,5,0.47,2.35,5,0.76,3.8,3,49.25
1126,450,450.206,7.5034333333,20220503 10:36:46,5,0.47,2.35,5,0.77,3.85,4,49.75
1127,451,451.204,7.5200666667,20220503 10:36:47,5,0.41,2.05,5,0.83,4.15,5,51.0
1128,452,452.204,7.5367333333,20220503 10:36:48,5,0.62,3.1,5,0.46,2.3,6,51.75
1129,453,453.208,7.5534666667,20220503 10:36:49,5,0.49,2.45,5,0.57,2.85,7,52.0
1130,454,454.203,7.57005,20220503 10:36:50,5,0.52,2.6,5,0.9,4.5,8,51.75
1131,455,455.206,7.5867666667,20220503 10:36:51,5,0.41,2.05,5,0.65,3.25,9,51.75
1132,456,456.207,7.60345,20220503 10:36:52,5,0.41,2.05,5,0.49,2.45,10,52.5
1133,457,457.206,7.6201,20220503 10:36:53,5,0.46,2.3,5,0.41,2.05,11,52.25
1134,458,458.203,7.6367166667,20220503 10:36:54,5,0.47,2.35,5,0.76,3.8,12,52.0
1135,459,459.207,7.65345,20220503 10:36:55,5,0.47,2.35,5,0.77,3.85,13,51.75
1136,460,460.204,7.6700666667,20220503 10:36:56,5,0.47,2.35,5,0.77,3.85,14,52.25
1137,461,461.207,7.6867833333,20220503 10:36:57,5,0.47,2.35,5,0.76,3.8,15,53.0
1138,462,462.206,7.7034333333,20220503 10:36:58,5,0.46,2.3,5,0.46,2.3,16,54.0
1139,463,463.203,7.72005,20220503 10:36:59,5,0.41,2.05,5,0.46,2.3,17,54.25
1140,464,464.205,7.73675,20220503 10:37:00,5,0.41,2.05,5,0.46,2.3,18,53.5
1141,465,465.204,7.7534,20220503 10:37:01,5,0.41,2.05,5,0.46,2.3,19,52.75
1142,466,466.208,7.7701333333,20220503 10:37:02,5,0.47,2.35,5,0.76,3.8,20,52.5
1143,467,467.203,7.7867166667,20220503 10:37:03,5,0.47,2.35,5,0.82,4.1,21,52.25
1144,468,468.207,7.80345,20220503 10:37:04,5,0.47,2.35,5,0.55,2.75,22,53.0
1145,469,469.205,7.8200833333,20220503 10:37:05,5,0.41,2.05,5,0.49,2.45,23,53.5
1146,470,470.203,7.8367166667,20220503 10:37:06,5,0.41,2.05,5,0.41,2.05,24,53.5
1147,471,471.203,7.8533833333,20220503 10:37:07,5,0.41,2.05,5,0.85,4.25,25,53.5
1148,472,472.204,7.8700666667,20220503 10:37:08,5,0.41,2.05,5,0.77,3.85,26,53.0
1149,473,473.204,7.8867333333,20220503 10:37:09,5,0.41,2.05,5,0.41,2.05,27,53.75
1150,474,474.203,7.9033833333,20220503 10:37:10,5,0.47,2.35,5,0.68,3.4,28,53.25
1151,475,475.207,7.9201166667,20220503 10:37:11,5,0.41,2.05,5,0.9,4.5,29,53.0
1152,476,476.205,7.93675,20220503 10:37:12,5,0.41,2.05,5,0.49,2.45,30,53.75
1153,477,477.204,7.9534,20220503 10:37:13,5,0.42,2.1,5,0.75,3.75,31,54.25
1154,478,478.204,7.9700666667,20220503 10:37:14,5,0.41,2.05,5,0.82,4.1,32,53.75
1155,479,479.204,7.9867333333,20220503 10:37:15,5,0.41,2.05,5,0.49,2.45,33,53.75
1156,480,480.203,8.0033833333,20220503 10:37:16,5,0.41,2.05,5,0.41,2.05,34,54.25
1157,481,481.206,8.0201,20220503 10:37:17,5,0.41,2.05,5,0.86,4.3,35,54.25
1158,482,482.207,8.0367833333,20220503 10:37:18,5,0.41,2.05,5,0.71,3.55,36,53.5
1159,483,483.205,8.0534166667,20220503 10:37:19,5,0.41,2.05,5,0.49,2.45,37,53.75
1160,484,484.203,8.07005,20220503 10:37:20,5,0.41,2.05,5,0.41,2.05,38,54.75
1161,485,485.204,8.0867333333,20220503 10:37:21,5,0.41,2.05,5,0.69,3.45,39,54.5
1162,486,486.204,8.1034,20220503 10:37:22,5,0.47,2.35,5,0.66,3.3,40,54.0
1163,487,487.204,8.1200666667,20220503 10:37:23,5,0.41,2.05,5,0.79,3.95,41,54.0
1164,488,488.204,8.1367333333,20220503 10:37:24,5,0.41,2.05,5,0.68,3.4,42,54.75
1165,489,489.206,8.1534333333,20220503 10:37:25,5,0.41,2.05,5,0.64,3.2,43,55.25
1166,490,490.203,8.17005,20220503 10:37:26,5,0.41,2.05,5,0.63,3.15,44,55.25
1167,491,491.203,8.1867166667,20220503 10:37:27,5,0.41,2.05,5,0.68,3.4,45,55.25
1168,492,492.203,8.2033833333,20220503 10:37:28,5,0.41,2.05,5,0.41,2.05,46,55.5
1169,493,493.204,8.2200666667,20220503 10:37:29,5,0.41,2.05,5,0.46,2.3,47,55.5
1170,494,494.204,8.2367333333,20220503 10:37:30,5,0.41,2.05,5,0.78,3.9,48,55.0
1171,495,495.207,8.25345,20220503 10:37:31,5,0.47,2.35,5,0.77,3.85,49,55.25
1172,496,496.205,8.2700833333,20220503 10:37:32,5,0.47,2.35,5,0.85,4.25,50,55.75
1173,497,497.204,8.2867333333,20220503 10:37:33,5,0.44,2.2,5,0.75,3.75,51,56.5
1174,498,498.205,8.3034166667,20220503 10:37:34,5,0.49,2.45,5,0.72,3.6,52,56.75
1175,639,639.203,10.6533833333,20220503 10:39:55,5,0.41,2.05,5,0.47,2.35,0,49.25
1176,640,640.203,10.67005,20220503 10:39:56,5,0.41,2.05,5,0.74,3.7,1,49.25
1177,641,641.203,10.6867166667,20220503 10:39:57,5,0.49,2.45,5,0.64,3.2,2,49.5
1178,642,642.204,10.7034,20220503 10:39:58,5,0.56,2.8,5,0.73,3.65,3,50.0
1179,643,643.203,10.72005,20220503 10:39:59,5,0.47,2.35,5,0.75,3.75,4,50.5
1180,644,644.207,10.7367833333,20220503 10:40:00,5,0.47,2.35,5,0.75,3.75,5,51.0
1181,645,645.205,10.7534166667,20220503 10:40:01,5,0.41,2.05,5,0.81,4.05,6,51.75
1182,646,646.204,10.7700666667,20220503 10:40:02,5,0.49,2.45,5,0.71,3.55,7,52.25
1183,647,647.204,10.7867333333,20220503 10:40:03,5,0.62,3.1,5,0.7,3.5,8,53.0
1184,648,648.204,10.8034,20220503 10:40:04,5,0.5,2.5,5,0.82,4.1,9,53.0
1185,649,649.203,10.82005,20220503 10:40:05,5,0.41,2.05,5,0.65,3.25,10,53.25
1186,650,650.208,10.8368,20220503 10:40:06,5,0.41,2.05,5,0.48,2.4,11,53.75
1187,651,651.206,10.8534333333,20220503 10:40:07,5,0.41,2.05,5,0.46,2.3,12,53.75
1188,652,652.204,10.8700666667,20220503 10:40:08,5,0.47,2.35,5,0.75,3.75,13,53.25
1189,653,653.203,10.8867166667,20220503 10:40:09,5,0.47,2.35,5,0.75,3.75,14,53.25
1190,654,654.204,10.9034,20220503 10:40:10,5,0.47,2.35,5,0.75,3.75,15,54.0
1191,655,655.203,10.92005,20220503 10:40:11,5,0.47,2.35,5,0.75,3.75,16,54.5
1192,656,656.204,10.9367333333,20220503 10:40:12,5,0.46,2.3,5,0.54,2.7,17,54.75
1193,657,657.205,10.9534166667,20220503 10:40:13,5,0.41,2.05,5,0.46,2.3,18,55.0
1194,658,658.205,10.9700833333,20220503 10:40:14,5,0.41,2.05,5,0.64,3.2,19,54.5
1195,659,659.204,10.9867333333,20220503 10:40:15,5,0.47,2.35,5,0.78,3.9,20,54.0
1196,660,660.203,11.0033833333,20220503 10:40:16,5,0.47,2.35,5,0.73,3.65,21,54.25
1197,661,661.204,11.0200666667,20220503 10:40:17,5,0.41,2.05,5,0.74,3.7,22,54.75
1198,662,662.204,11.0367333333,20220503 10:40:18,5,0.41,2.05,5,0.44,2.2,23,55.25
1199,663,663.203,11.0533833333,20220503 10:40:19,5,0.41,2.05,5,0.49,2.45,24,55.25
1200,664,664.208,11.0701333333,20220503 10:40:20,5,0.43,2.15,5,0.77,3.85,25,55.0
1201,665,665.207,11.0867833333,20220503 10:40:21,5,0.41,2.05,5,0.45,2.25,26,54.5
1202,666,666.206,11.1034333333,20220503 10:40:22,5,0.41,2.05,5,0.68,3.4,27,54.5
1203,667,667.203,11.12005,20220503 10:40:23,5,0.45,2.25,5,0.79,3.95,28,54.25
1204,668,668.207,11.1367833333,20220503 10:40:24,5,0.49,2.45,5,0.49,2.45,29,54.0
1205,669,669.203,11.1533833333,20220503 10:40:25,5,0.41,2.05,5,0.41,2.05,30,54.5
1206,670,670.206,11.1701,20220503 10:40:26,5,0.47,2.35,5,0.75,3.75,31,54.0
1207,671,671.208,11.1868,20220503 10:40:27,5,0.47,2.35,5,0.75,3.75,32,54.0
1208,672,672.206,11.2034333333,20220503 10:40:28,5,0.41,2.05,5,0.89,4.45,33,54.5
1209,673,673.204,11.2200666667,20220503 10:40:29,5,0.41,2.05,5,0.47,2.35,34,55.25
1210,674,674.207,11.2367833333,20220503 10:40:30,5,0.41,2.05,5,0.41,2.05,35,55.5
1211,675,675.204,11.2534,20220503 10:40:31,5,0.41,2.05,5,0.81,4.05,36,55.0
1212,676,676.203,11.27005,20220503 10:40:32,5,0.41,2.05,5,0.82,4.1,37,54.5
1213,677,677.203,11.2867166667,20220503 10:40:33,5,0.41,2.05,5,0.78,3.9,38,54.75
1214,678,678.206,11.3034333333,20220503 10:40:34,5,0.41,2.05,5,0.49,2.45,39,55.25
1215,679,679.204,11.3200666667,20220503 10:40:35,5,0.41,2.05,5,0.8,4.0,40,55.75
1216,680,680.204,11.3367333333,20220503 10:40:36,5,0.45,2.25,5,0.66,3.3,41,55.25
1217,681,681.204,11.3534,20220503 10:40:37,5,0.47,2.35,5,0.79,3.95,42,55.5
1218,682,682.203,11.37005,20220503 10:40:38,5,0.41,2.05,5,0.7,3.5,43,56.0
1219,683,683.203,11.3867166667,20220503 10:40:39,5,0.41,2.05,5,0.65,3.25,44,56.25
1220,684,684.208,11.4034666667,20220503 10:40:40,5,0.41,2.05,5,0.71,3.55,45,56.75
1221,685,685.206,11.4201,20220503 10:40:41,5,0.41,2.05,5,0.64,3.2,46,56.75
1222,686,686.206,11.4367666667,20220503 10:40:42,5,0.41,2.05,5,0.7,3.5,47,56.75
1223,687,687.204,11.4534,20220503 10:40:43,5,0.41,2.05,5,0.54,2.7,48,56.5
1224,688,688.203,11.47005,20220503 10:40:44,5,0.41,2.05,5,0.48,2.4,49,56.25
1225,689,689.204,11.4867333333,20220503 10:40:45,5,0.41,2.05,5,0.79,3.95,50,56.0
1226,690,690.204,11.5034,20220503 10:40:46,5,0.41,2.05,5,0.66,3.3,51,55.5
1227,691,691.207,11.5201166667,20220503 10:40:47,5,0.53,2.65,5,0.73,3.65,52,56.5
1228,692,692.205,11.53675,20220503 10:40:48,5,0.41,2.05,5,0.5,2.5,53,57.0
1229,693,693.208,11.5534666667,20220503 10:40:49,5,0.41,2.05,5,0.46,2.3,54,56.75
1230,832,832.203,13.87005,20220503 10:43:08,5,0.41,2.05,5,0.45,2.25,0,49.5
1231,833,833.208,13.8868,20220503 10:43:09,5,0.41,2.05,5,0.44,2.2,1,49.5
1232,834,834.204,13.9034,20220503 10:43:10,5,0.49,2.45,5,0.59,2.95,2,50.0
1233,835,835.203,13.92005,20220503 10:43:11,5,0.45,2.25,5,0.79,3.95,3,50.5
1234,836,836.204,13.9367333333,20220503 10:43:12,5,0.47,2.35,5,0.78,3.9,4,51.0
1235,837,837.203,13.9533833333,20220503 10:43:13,5,0.41,2.05,5,0.73,3.65,5,51.75
1236,838,838.204,13.9700666667,20220503 10:43:14,5,0.41,2.05,5,0.83,4.15,6,52.5
1237,839,839.204,13.9867333333,20220503 10:43:15,5,0.49,2.45,5,0.63,3.15,7,53.0
1238,840,840.206,14.0034333333,20220503 10:43:16,5,0.49,2.45,5,0.7,3.5,8,53.5
1239,841,841.205,14.0200833333,20220503 10:43:17,5,0.51,2.55,5,0.67,3.35,9,53.75
1240,842,842.205,14.03675,20220503 10:43:18,5,0.41,2.05,5,0.67,3.35,10,53.75
1241,843,843.203,14.0533833333,20220503 10:43:19,5,0.41,2.05,5,0.64,3.2,11,54.0
1242,844,844.204,14.0700666667,20220503 10:43:20,5,0.41,2.05,5,0.43,2.15,12,54.25
1243,845,845.206,14.0867666667,20220503 10:43:21,5,0.44,2.2,5,0.55,2.75,13,54.0
1244,846,846.208,14.1034666667,20220503 10:43:22,5,0.47,2.35,5,0.75,3.75,14,53.5
1245,847,847.206,14.1201,20220503 10:43:23,5,0.47,2.35,5,0.76,3.8,15,54.0
1246,848,848.203,14.1367166667,20220503 10:43:24,5,0.47,2.35,5,0.78,3.9,16,54.25
1247,849,849.207,14.15345,20220503 10:43:25,5,0.47,2.35,5,0.77,3.85,17,55.0
1248,850,850.203,14.17005,20220503 10:43:26,5,0.47,2.35,5,0.83,4.15,18,55.25
1249,851,851.206,14.1867666667,20220503 10:43:27,5,0.47,2.35,5,0.79,3.95,19,55.75
1250,852,852.204,14.2034,20220503 10:43:28,5,0.47,2.35,5,0.74,3.7,20,56.0
1251,853,853.204,14.2200666667,20220503 10:43:29,5,0.41,2.05,5,0.6,3.0,21,56.25
1252,854,854.205,14.23675,20220503 10:43:30,5,0.41,2.05,5,0.41,2.05,22,56.25
1253,855,855.203,14.2533833333,20220503 10:43:31,5,0.41,2.05,5,0.79,3.95,23,55.5
1254,856,856.208,14.2701333333,20220503 10:43:32,5,0.41,2.05,5,0.5,2.5,24,55.0
1255,857,857.205,14.28675,20220503 10:43:33,5,0.43,2.15,5,0.49,2.45,25,55.5
1256,858,858.203,14.3033833333,20220503 10:43:34,5,0.41,2.05,5,0.71,3.55,26,55.25
1257,859,859.204,14.3200666667,20220503 10:43:35,5,0.41,2.05,5,0.73,3.65,27,54.5
1258,860,860.206,14.3367666667,20220503 10:43:36,5,0.41,2.05,5,0.49,2.45,28,55.0
1259,861,861.207,14.35345,20220503 10:43:37,5,0.41,2.05,5,0.41,2.05,29,55.25
1260,862,862.204,14.3700666667,20220503 10:43:38,5,0.41,2.05,5,0.85,4.25,30,55.25
1261,863,863.204,14.3867333333,20220503 10:43:39,5,0.41,2.05,5,0.85,4.25,31,54.75
1262,864,864.203,14.4033833333,20220503 10:43:40,5,0.41,2.05,5,0.49,2.45,32,54.75
1263,865,865.203,14.42005,20220503 10:43:41,5,0.41,2.05,5,0.41,2.05,33,56.0
1264,866,866.204,14.4367333333,20220503 10:43:42,5,0.44,2.2,5,0.76,3.8,34,55.5
1265,867,867.207,14.45345,20220503 10:43:43,5,0.41,2.05,5,0.89,4.45,35,55.25
1266,868,868.207,14.4701166667,20220503 10:43:44,5,0.41,2.05,5,0.5,2.5,36,55.75
1267,869,869.204,14.4867333333,20220503 10:43:45,5,0.41,2.05,5,0.49,2.45,37,56.0
1268,870,870.204,14.5034,20220503 10:43:46,5,0.41,2.05,5,0.75,3.75,38,55.75
1269,871,871.203,14.52005,20220503 10:43:47,5,0.47,2.35,5,0.78,3.9,39,55.5
1270,872,872.204,14.5367333333,20220503 10:43:48,5,0.41,2.05,5,0.65,3.25,40,55.75
1271,873,873.208,14.5534666667,20220503 10:43:49,5,0.41,2.05,5,0.68,3.4,41,56.5
1272,874,874.205,14.5700833333,20220503 10:43:50,5,0.44,2.2,5,0.65,3.25,42,56.75
1273,875,875.207,14.5867833333,20220503 10:43:51,5,0.41,2.05,5,0.5,2.5,43,57.0
1274,876,876.203,14.6033833333,20220503 10:43:52,5,0.41,2.05,5,0.49,2.45,44,57.0
1275,877,877.204,14.6200666667,20220503 10:43:53,5,0.41,2.05,5,0.75,3.75,45,56.5
1276,878,878.206,14.6367666667,20220503 10:43:54,5,0.41,2.05,5,0.81,4.05,46,56.0
1277,879,879.207,14.65345,20220503 10:43:55,5,0.41,2.05,5,0.8,4.0,47,56.25
1278,880,880.207,14.6701166667,20220503 10:43:56,5,0.6,3.0,5,0.85,4.25,48,56.75
1279,881,881.204,14.6867333333,20220503 10:43:57,5,0.41,2.05,5,0.48,2.4,49,57.25
1280,1021,1021.206,17.0201,20220503 10:46:17,5,0.41,2.05,5,0.45,2.25,0,50.0
1281,1022,1022.207,17.0367833333,20220503 10:46:18,5,0.41,2.05,5,0.64,3.2,1,49.75
1282,1023,1023.207,17.05345,20220503 10:46:19,5,0.5,2.5,5,0.56,2.8,2,50.0
1283,1024,1024.203,17.07005,20220503 10:46:20,5,0.44,2.2,5,0.63,3.15,3,50.5
1284,1025,1025.208,17.0868,20220503 10:46:21,5,0.47,2.35,5,0.73,3.65,4,50.75
1285,1026,1026.204,17.1034,20220503 10:46:22,5,0.47,2.35,5,0.75,3.75,5,51.25
1286,1027,1027.203,17.12005,20220503 10:46:23,5,0.41,2.05,5,0.93,4.65,6,52.0
1287,1028,1028.206,17.1367666667,20220503 10:46:24,5,0.49,2.45,5,0.59,2.95,7,52.75
1288,1029,1029.206,17.1534333333,20220503 10:46:25,5,0.49,2.45,5,0.66,3.3,8,53.5
1289,1030,1030.203,17.17005,20220503 10:46:26,5,0.47,2.35,5,0.78,3.9,9,54.0
1290,1031,1031.204,17.1867333333,20220503 10:46:27,5,0.41,2.05,5,0.71,3.55,10,54.0
1291,1032,1032.207,17.20345,20220503 10:46:28,5,0.41,2.05,5,0.49,2.45,11,54.5
1292,1033,1033.206,17.2201,20220503 10:46:29,5,0.41,2.05,5,0.42,2.1,12,54.5
1293,1034,1034.204,17.2367333333,20220503 10:46:30,5,0.47,2.35,5,0.76,3.8,13,54.0
1294,1035,1035.208,17.2534666667,20220503 10:46:31,5,0.47,2.35,5,0.76,3.8,14,54.0
1295,1036,1036.206,17.2701,20220503 10:46:32,5,0.47,2.35,5,0.77,3.85,15,54.5
1296,1037,1037.205,17.28675,20220503 10:46:33,5,0.47,2.35,5,0.75,3.75,16,55.25
1297,1038,1038.203,17.3033833333,20220503 10:46:34,5,0.47,2.35,5,0.76,3.8,17,55.5
1298,1039,1039.204,17.3200666667,20220503 10:46:35,5,0.45,2.25,5,0.48,2.4,18,56.0
1299,1040,1040.203,17.3367166667,20220503 10:46:36,5,0.41,2.05,5,0.48,2.4,19,55.75
1300,1041,1041.207,17.35345,20220503 10:46:37,5,0.47,2.35,5,0.72,3.6,20,55.0
1301,1042,1042.207,17.3701166667,20220503 10:46:38,5,0.47,2.35,5,0.77,3.85,21,55.0
1302,1043,1043.207,17.3867833333,20220503 10:46:39,5,0.41,2.05,5,0.7,3.5,22,55.5
1303,1044,1044.207,17.40345,20220503 10:46:40,5,0.41,2.05,5,0.41,2.05,23,55.75
1304,1045,1045.203,17.42005,20220503 10:46:41,5,0.41,2.05,5,0.67,3.35,24,55.75
1305,1046,1046.205,17.43675,20220503 10:46:42,5,0.41,2.05,5,0.49,2.45,25,55.0
1306,1047,1047.204,17.4534,20220503 10:46:43,5,0.41,2.05,5,0.46,2.3,26,55.0
1307,1048,1048.207,17.4701166667,20220503 10:46:44,5,0.41,2.05,5,0.83,4.15,27,55.0
1308,1049,1049.206,17.4867666667,20220503 10:46:45,5,0.44,2.2,5,0.67,3.35,28,54.5
1309,1050,1050.205,17.5034166667,20220503 10:46:46,5,0.41,2.05,5,0.41,2.05,29,54.5
1310,1051,1051.203,17.52005,20220503 10:46:47,5,0.41,2.05,5,0.6,3.0,30,54.5
1311,1052,1052.204,17.5367333333,20220503 10:46:48,5,0.47,2.35,5,0.74,3.7,31,54.5
1312,1053,1053.203,17.5533833333,20220503 10:46:49,5,0.41,2.05,5,0.87,4.35,32,55.0
1313,1054,1054.203,17.57005,20220503 10:46:50,5,0.41,2.05,5,0.5,2.5,33,55.5
1314,1055,1055.204,17.5867333333,20220503 10:46:51,5,0.41,2.05,5,0.42,2.1,34,56.0
1315,1056,1056.207,17.60345,20220503 10:46:52,5,0.41,2.05,5,0.74,3.7,35,55.75
1316,1057,1057.206,17.6201,20220503 10:46:53,5,0.41,2.05,5,0.67,3.35,36,55.0
1317,1058,1058.204,17.6367333333,20220503 10:46:54,5,0.41,2.05,5,0.5,2.5,37,55.0
1318,1059,1059.204,17.6534,20220503 10:46:55,5,0.41,2.05,5,0.46,2.3,38,55.75
1319,1060,1060.203,17.67005,20220503 10:46:56,5,0.41,2.05,5,0.75,3.75,39,56.25
1320,1061,1061.205,17.68675,20220503 10:46:57,5,0.47,2.35,5,0.69,3.45,40,55.75
1321,1062,1062.208,17.7034666667,20220503 10:46:58,5,0.41,2.05,5,0.7,3.5,41,55.5
1322,1063,1063.206,17.7201,20220503 10:46:59,5,0.41,2.05,5,0.79,3.95,42,56.0
1323,1064,1064.203,17.7367166667,20220503 10:47:00,5,0.41,2.05,5,0.59,2.95,43,56.75
1324,1065,1065.203,17.7533833333,20220503 10:47:01,5,0.41,2.05,5,0.65,3.25,44,56.75
1325,1066,1066.205,17.7700833333,20220503 10:47:02,5,0.41,2.05,5,0.64,3.2,45,56.75
1326,1067,1067.207,17.7867833333,20220503 10:47:03,5,0.41,2.05,5,0.5,2.5,46,56.5
1327,1068,1068.204,17.8034,20220503 10:47:04,5,0.41,2.05,5,0.41,2.05,47,56.5
1328,1069,1069.204,17.8200666667,20220503 10:47:05,5,0.41,2.05,5,0.77,3.85,48,56.0
1329,1070,1070.205,17.83675,20220503 10:47:06,5,0.41,2.05,5,0.63,3.15,49,55.5
1330,1071,1071.206,17.8534333333,20220503 10:47:07,5,0.46,2.3,5,0.82,4.1,50,55.75
1331,1072,1072.203,17.87005,20220503 10:47:08,5,0.41,2.05,5,0.72,3.6,51,56.25
1332,1212,1212.205,20.2034166667,20220503 10:49:28,5,0.41,2.05,5,0.42,2.1,0,50.25
1333,1213,1213.204,20.2200666667,20220503 10:49:29,5,0.41,2.05,5,0.61,3.05,1,50.25
1334,1214,1214.204,20.2367333333,20220503 10:49:30,5,0.49,2.45,5,0.67,3.35,2,50.25
1335,1215,1215.204,20.2534,20220503 10:49:31,5,0.58,2.9,5,0.64,3.2,3,50.75
1336,1216,1216.204,20.2700666667,20220503 10:49:32,5,0.47,2.35,5,0.77,3.85,4,51.5
1337,1217,1217.205,20.28675,20220503 10:49:33,5,0.47,2.35,5,0.74,3.7,5,52.0
1338,1218,1218.207,20.30345,20220503 10:49:34,5,0.41,2.05,5,0.71,3.55,6,52.5
1339,1219,1219.204,20.3200666667,20220503 10:49:35,5,0.41,2.05,5,0.49,2.45,7,53.25
1340,1220,1220.203,20.3367166667,20220503 10:49:36,5,0.49,2.45,5,0.56,2.8,8,54.0
1341,1221,1221.207,20.35345,20220503 10:49:37,5,0.46,2.3,5,0.86,4.3,9,54.25
1342,1222,1222.203,20.37005,20220503 10:49:38,5,0.41,2.05,5,0.67,3.35,10,54.0
1343,1223,1223.207,20.3867833333,20220503 10:49:39,5,0.41,2.05,5,0.49,2.45,11,54.25
1344,1224,1224.203,20.4033833333,20220503 10:49:40,5,0.41,2.05,5,0.41,2.05,12,54.5
1345,1225,1225.207,20.4201166667,20220503 10:49:41,5,0.44,2.2,5,0.83,4.15,13,54.0
1346,1226,1226.204,20.4367333333,20220503 10:49:42,5,0.47,2.35,5,0.77,3.85,14,53.75
1347,1227,1227.203,20.4533833333,20220503 10:49:43,5,0.47,2.35,5,0.76,3.8,15,54.5
1348,1228,1228.204,20.4700666667,20220503 10:49:44,5,0.47,2.35,5,0.81,4.05,16,55.0
1349,1229,1229.203,20.4867166667,20220503 10:49:45,5,0.47,2.35,5,0.78,3.9,17,55.5
1350,1230,1230.204,20.5034,20220503 10:49:46,5,0.47,2.35,5,0.72,3.6,18,55.75
1351,1231,1231.203,20.52005,20220503 10:49:47,5,0.47,2.35,5,0.76,3.8,19,56.0
1352,1232,1232.206,20.5367666667,20220503 10:49:48,5,0.46,2.3,5,0.82,4.1,20,56.25
1353,1233,1233.208,20.5534666667,20220503 10:49:49,5,0.41,2.05,5,0.5,2.5,21,56.75
1354,1234,1234.204,20.5700666667,20220503 10:49:50,5,0.41,2.05,5,0.41,2.05,22,57.0
1355,1235,1235.206,20.5867666667,20220503 10:49:51,5,0.41,2.05,5,0.77,3.85,23,56.75
1356,1236,1236.208,20.6034666667,20220503 10:49:52,5,0.41,2.05,5,0.5,2.5,24,55.5
1357,1237,1237.205,20.6200833333,20220503 10:49:53,5,0.41,2.05,5,0.41,2.05,25,55.75
1358,1238,1238.207,20.6367833333,20220503 10:49:54,5,0.42,2.1,5,0.77,3.85,26,55.25
1359,1239,1239.205,20.6534166667,20220503 10:49:55,5,0.41,2.05,5,0.71,3.55,27,54.75
1360,1240,1240.203,20.67005,20220503 10:49:56,5,0.49,2.45,5,0.49,2.45,28,55.25
1361,1241,1241.203,20.6867166667,20220503 10:49:57,5,0.41,2.05,5,0.41,2.05,29,55.5
1362,1242,1242.203,20.7033833333,20220503 10:49:58,5,0.41,2.05,5,0.86,4.3,30,55.25
1363,1243,1243.204,20.7200666667,20220503 10:49:59,5,0.47,2.35,5,0.94,4.7,31,55.0
1364,1244,1244.203,20.7367166667,20220503 10:50:00,5,0.45,2.25,5,0.54,2.7,32,55.5
1365,1245,1245.206,20.7534333333,20220503 10:50:01,5,0.41,2.05,5,0.74,3.7,33,56.25
1366,1246,1246.207,20.7701166667,20220503 10:50:02,5,0.41,2.05,5,0.64,3.2,34,56.0
1367,1247,1247.203,20.7867166667,20220503 10:50:03,5,0.41,2.05,5,0.47,2.35,35,56.25
1368,1248,1248.203,20.8033833333,20220503 10:50:04,5,0.41,2.05,5,0.46,2.3,36,56.0
1369,1249,1249.203,20.82005,20220503 10:50:05,5,0.41,2.05,5,0.8,4.0,37,55.25
1370,1250,1250.204,20.8367333333,20220503 10:50:06,5,0.41,2.05,5,0.88,4.4,38,55.5
1371,1251,1251.204,20.8534,20220503 10:50:07,5,0.41,2.05,5,0.5,2.5,39,56.0
1372,1252,1252.206,20.8701,20220503 10:50:08,5,0.41,2.05,5,0.42,2.1,40,56.25
1373,1253,1253.203,20.8867166667,20220503 10:50:09,5,0.41,2.05,5,0.66,3.3,41,56.0
1374,1254,1254.203,20.9033833333,20220503 10:50:10,5,0.42,2.1,5,0.66,3.3,42,55.5
1375,1255,1255.203,20.92005,20220503 10:50:11,5,0.41,2.05,5,0.76,3.8,43,56.0
